"id","Y","ChoiceSet","alti","task","Wetland","Payment","Covercrop","NuMgt","income","areaf","demPrez16","dem_2018","unemploy","costlive","hrwage","taxcost","cashrent","crp2018","landvalu","impstrea","implakes","impwetl","imptotal","childcar","foodcost","healthc","housecos","othercos","convCS","corn","income_6","income_3","income_1","income_4","income_2","income_NA","income_5","income_7","areaf_3","areaf_1","areaf_2","areaf_4","areaf_NA","areaf_5","dfl08to18","dflmean","County_resident","COM","GCON","SMET","ETHIC","NCOM","ADV","NM_DIS","WLD_DIS","CC_DIS","OPEN","FAMIL","WLD_ADV","CC_ADV","NM_ADV","AgResp","WATER","AgVal","LoSte","LoResp"
6967500969,0,2,1,6,0,450,0,1,6,3,0,0,3.9,44714,14.33,428,195,202,7136,28.1,81,0,3,204,769,417,698,429,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.479507276,0.454818836,"Jackson",1.1530463036281,-0.276929337822992,1.05823340602178,1.08722211175366,0.310391224225252,0.0227741405975249,0.169054290647544,-0.121606436372732,-1.06376297534395,0.0593185651474348,0.239600777737044,-0.158186356519015,-0.362355527572566,-0.0642567250629307,-0.106300696099517,0.0735671835746226,0.176805808079131,0.333571121676369,0.0727466382557183
6967500969,1,2,2,6,0,0,0,0,6,3,0,0,3.9,44714,14.33,428,195,202,7136,28.1,81,0,3,204,769,417,698,429,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.479507276,0.454818836,"Jackson",1.1530463036281,-0.276929337822992,1.05823340602178,1.08722211175366,0.310391224225252,0.0227741405975249,0.169054290647544,-0.121606436372732,-1.06376297534395,0.0593185651474348,0.239600777737044,-0.158186356519015,-0.362355527572566,-0.0642567250629307,-0.106300696099517,0.0735671835746226,0.176805808079131,0.333571121676369,0.0727466382557183
6967500969,1,2,1,7,0,150,1,0,6,3,0,0,3.9,44714,14.33,428,195,202,7136,28.1,81,0,3,204,769,417,698,429,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.479507276,0.454818836,"Jackson",1.1530463036281,-0.276929337822992,1.05823340602178,1.08722211175366,0.310391224225252,0.0227741405975249,0.169054290647544,-0.121606436372732,-1.06376297534395,0.0593185651474348,0.239600777737044,-0.158186356519015,-0.362355527572566,-0.0642567250629307,-0.106300696099517,0.0735671835746226,0.176805808079131,0.333571121676369,0.0727466382557183
6967500969,0,2,2,7,0,0,0,0,6,3,0,0,3.9,44714,14.33,428,195,202,7136,28.1,81,0,3,204,769,417,698,429,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.479507276,0.454818836,"Jackson",1.1530463036281,-0.276929337822992,1.05823340602178,1.08722211175366,0.310391224225252,0.0227741405975249,0.169054290647544,-0.121606436372732,-1.06376297534395,0.0593185651474348,0.239600777737044,-0.158186356519015,-0.362355527572566,-0.0642567250629307,-0.106300696099517,0.0735671835746226,0.176805808079131,0.333571121676369,0.0727466382557183
6967500969,0,2,1,8,1,200,0,0,6,3,0,0,3.9,44714,14.33,428,195,202,7136,28.1,81,0,3,204,769,417,698,429,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.479507276,0.454818836,"Jackson",1.1530463036281,-0.276929337822992,1.05823340602178,1.08722211175366,0.310391224225252,0.0227741405975249,0.169054290647544,-0.121606436372732,-1.06376297534395,0.0593185651474348,0.239600777737044,-0.158186356519015,-0.362355527572566,-0.0642567250629307,-0.106300696099517,0.0735671835746226,0.176805808079131,0.333571121676369,0.0727466382557183
6967500969,1,2,2,8,0,0,0,0,6,3,0,0,3.9,44714,14.33,428,195,202,7136,28.1,81,0,3,204,769,417,698,429,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.479507276,0.454818836,"Jackson",1.1530463036281,-0.276929337822992,1.05823340602178,1.08722211175366,0.310391224225252,0.0227741405975249,0.169054290647544,-0.121606436372732,-1.06376297534395,0.0593185651474348,0.239600777737044,-0.158186356519015,-0.362355527572566,-0.0642567250629307,-0.106300696099517,0.0735671835746226,0.176805808079131,0.333571121676369,0.0727466382557183
6966018516,1,2,1,1,1,600,1,1,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,"Renville",-1.35277601960715,-0.212638998674441,-1.51123773938634,-1.13525715936518,-0.246198019115403,-0.0111614208378426,-0.588980786736249,1.52822515149163,-0.10649118656274,-0.243496646421542,0.000472843850673654,-1.18119263748829,0.544476113496493,0.23040782823673,0.0458296717659399,-0.0155634532405225,0.104755079002004,0.153753838604383,-0.111840741768364
6966018516,0,2,2,1,0,0,0,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,"Renville",-1.35277601960715,-0.212638998674441,-1.51123773938634,-1.13525715936518,-0.246198019115403,-0.0111614208378426,-0.588980786736249,1.52822515149163,-0.10649118656274,-0.243496646421542,0.000472843850673654,-1.18119263748829,0.544476113496493,0.23040782823673,0.0458296717659399,-0.0155634532405225,0.104755079002004,0.153753838604383,-0.111840741768364
6966018516,1,2,1,2,0,50,1,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,"Renville",-1.35277601960715,-0.212638998674441,-1.51123773938634,-1.13525715936518,-0.246198019115403,-0.0111614208378426,-0.588980786736249,1.52822515149163,-0.10649118656274,-0.243496646421542,0.000472843850673654,-1.18119263748829,0.544476113496493,0.23040782823673,0.0458296717659399,-0.0155634532405225,0.104755079002004,0.153753838604383,-0.111840741768364
6966018516,0,2,2,2,0,0,0,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,"Renville",-1.35277601960715,-0.212638998674441,-1.51123773938634,-1.13525715936518,-0.246198019115403,-0.0111614208378426,-0.588980786736249,1.52822515149163,-0.10649118656274,-0.243496646421542,0.000472843850673654,-1.18119263748829,0.544476113496493,0.23040782823673,0.0458296717659399,-0.0155634532405225,0.104755079002004,0.153753838604383,-0.111840741768364
6966018516,0,2,1,3,1,650,0,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,"Renville",-1.35277601960715,-0.212638998674441,-1.51123773938634,-1.13525715936518,-0.246198019115403,-0.0111614208378426,-0.588980786736249,1.52822515149163,-0.10649118656274,-0.243496646421542,0.000472843850673654,-1.18119263748829,0.544476113496493,0.23040782823673,0.0458296717659399,-0.0155634532405225,0.104755079002004,0.153753838604383,-0.111840741768364
6966018516,1,2,2,3,0,0,0,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,"Renville",-1.35277601960715,-0.212638998674441,-1.51123773938634,-1.13525715936518,-0.246198019115403,-0.0111614208378426,-0.588980786736249,1.52822515149163,-0.10649118656274,-0.243496646421542,0.000472843850673654,-1.18119263748829,0.544476113496493,0.23040782823673,0.0458296717659399,-0.0155634532405225,0.104755079002004,0.153753838604383,-0.111840741768364
6966018516,0,2,1,4,0,25,0,1,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,"Renville",-1.35277601960715,-0.212638998674441,-1.51123773938634,-1.13525715936518,-0.246198019115403,-0.0111614208378426,-0.588980786736249,1.52822515149163,-0.10649118656274,-0.243496646421542,0.000472843850673654,-1.18119263748829,0.544476113496493,0.23040782823673,0.0458296717659399,-0.0155634532405225,0.104755079002004,0.153753838604383,-0.111840741768364
6966018516,1,2,2,4,0,0,0,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,"Renville",-1.35277601960715,-0.212638998674441,-1.51123773938634,-1.13525715936518,-0.246198019115403,-0.0111614208378426,-0.588980786736249,1.52822515149163,-0.10649118656274,-0.243496646421542,0.000472843850673654,-1.18119263748829,0.544476113496493,0.23040782823673,0.0458296717659399,-0.0155634532405225,0.104755079002004,0.153753838604383,-0.111840741768364
6966018516,1,2,1,5,1,500,1,1,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,"Renville",-1.35277601960715,-0.212638998674441,-1.51123773938634,-1.13525715936518,-0.246198019115403,-0.0111614208378426,-0.588980786736249,1.52822515149163,-0.10649118656274,-0.243496646421542,0.000472843850673654,-1.18119263748829,0.544476113496493,0.23040782823673,0.0458296717659399,-0.0155634532405225,0.104755079002004,0.153753838604383,-0.111840741768364
6966018516,0,2,2,5,0,0,0,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,"Renville",-1.35277601960715,-0.212638998674441,-1.51123773938634,-1.13525715936518,-0.246198019115403,-0.0111614208378426,-0.588980786736249,1.52822515149163,-0.10649118656274,-0.243496646421542,0.000472843850673654,-1.18119263748829,0.544476113496493,0.23040782823673,0.0458296717659399,-0.0155634532405225,0.104755079002004,0.153753838604383,-0.111840741768364
6966018516,1,2,1,6,0,450,0,1,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,"Renville",-1.35277601960715,-0.212638998674441,-1.51123773938634,-1.13525715936518,-0.246198019115403,-0.0111614208378426,-0.588980786736249,1.52822515149163,-0.10649118656274,-0.243496646421542,0.000472843850673654,-1.18119263748829,0.544476113496493,0.23040782823673,0.0458296717659399,-0.0155634532405225,0.104755079002004,0.153753838604383,-0.111840741768364
6966018516,0,2,2,6,0,0,0,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,"Renville",-1.35277601960715,-0.212638998674441,-1.51123773938634,-1.13525715936518,-0.246198019115403,-0.0111614208378426,-0.588980786736249,1.52822515149163,-0.10649118656274,-0.243496646421542,0.000472843850673654,-1.18119263748829,0.544476113496493,0.23040782823673,0.0458296717659399,-0.0155634532405225,0.104755079002004,0.153753838604383,-0.111840741768364
6966018516,1,2,1,7,0,150,1,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,"Renville",-1.35277601960715,-0.212638998674441,-1.51123773938634,-1.13525715936518,-0.246198019115403,-0.0111614208378426,-0.588980786736249,1.52822515149163,-0.10649118656274,-0.243496646421542,0.000472843850673654,-1.18119263748829,0.544476113496493,0.23040782823673,0.0458296717659399,-0.0155634532405225,0.104755079002004,0.153753838604383,-0.111840741768364
6966018516,0,2,2,7,0,0,0,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,"Renville",-1.35277601960715,-0.212638998674441,-1.51123773938634,-1.13525715936518,-0.246198019115403,-0.0111614208378426,-0.588980786736249,1.52822515149163,-0.10649118656274,-0.243496646421542,0.000472843850673654,-1.18119263748829,0.544476113496493,0.23040782823673,0.0458296717659399,-0.0155634532405225,0.104755079002004,0.153753838604383,-0.111840741768364
6966018516,0,2,1,8,1,200,0,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,"Renville",-1.35277601960715,-0.212638998674441,-1.51123773938634,-1.13525715936518,-0.246198019115403,-0.0111614208378426,-0.588980786736249,1.52822515149163,-0.10649118656274,-0.243496646421542,0.000472843850673654,-1.18119263748829,0.544476113496493,0.23040782823673,0.0458296717659399,-0.0155634532405225,0.104755079002004,0.153753838604383,-0.111840741768364
6966018516,1,2,2,8,0,0,0,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,"Renville",-1.35277601960715,-0.212638998674441,-1.51123773938634,-1.13525715936518,-0.246198019115403,-0.0111614208378426,-0.588980786736249,1.52822515149163,-0.10649118656274,-0.243496646421542,0.000472843850673654,-1.18119263748829,0.544476113496493,0.23040782823673,0.0458296717659399,-0.0155634532405225,0.104755079002004,0.153753838604383,-0.111840741768364
6954002510,1,2,1,1,1,600,1,1,1,1,1,1,3.1,64137,20.56,860,76,76,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,"Hennepin",NA,NA,NA,NA,NA,NA,0.502043409184325,1.4643907368468,0.883586617825848,0.520643871263061,-0.0435730433280788,-0.183699811897249,-0.095150052410858,-0.157880994937463,NA,NA,NA,NA,NA
6954002510,0,2,2,1,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,76,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,"Hennepin",NA,NA,NA,NA,NA,NA,0.502043409184325,1.4643907368468,0.883586617825848,0.520643871263061,-0.0435730433280788,-0.183699811897249,-0.095150052410858,-0.157880994937463,NA,NA,NA,NA,NA
6954002510,1,2,1,2,0,50,1,0,1,1,1,1,3.1,64137,20.56,860,76,76,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,"Hennepin",NA,NA,NA,NA,NA,NA,0.502043409184325,1.4643907368468,0.883586617825848,0.520643871263061,-0.0435730433280788,-0.183699811897249,-0.095150052410858,-0.157880994937463,NA,NA,NA,NA,NA
6954002510,0,2,2,2,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,76,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,"Hennepin",NA,NA,NA,NA,NA,NA,0.502043409184325,1.4643907368468,0.883586617825848,0.520643871263061,-0.0435730433280788,-0.183699811897249,-0.095150052410858,-0.157880994937463,NA,NA,NA,NA,NA
6954002510,0,2,1,3,1,650,0,0,1,1,1,1,3.1,64137,20.56,860,76,76,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,"Hennepin",NA,NA,NA,NA,NA,NA,0.502043409184325,1.4643907368468,0.883586617825848,0.520643871263061,-0.0435730433280788,-0.183699811897249,-0.095150052410858,-0.157880994937463,NA,NA,NA,NA,NA
6954002510,1,2,2,3,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,76,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,"Hennepin",NA,NA,NA,NA,NA,NA,0.502043409184325,1.4643907368468,0.883586617825848,0.520643871263061,-0.0435730433280788,-0.183699811897249,-0.095150052410858,-0.157880994937463,NA,NA,NA,NA,NA
6954002510,1,2,1,4,0,25,0,1,1,1,1,1,3.1,64137,20.56,860,76,76,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,"Hennepin",NA,NA,NA,NA,NA,NA,0.502043409184325,1.4643907368468,0.883586617825848,0.520643871263061,-0.0435730433280788,-0.183699811897249,-0.095150052410858,-0.157880994937463,NA,NA,NA,NA,NA
6954002510,0,2,2,4,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,76,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,"Hennepin",NA,NA,NA,NA,NA,NA,0.502043409184325,1.4643907368468,0.883586617825848,0.520643871263061,-0.0435730433280788,-0.183699811897249,-0.095150052410858,-0.157880994937463,NA,NA,NA,NA,NA
6954002510,0,2,1,5,1,500,1,1,1,1,1,1,3.1,64137,20.56,860,76,76,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,"Hennepin",NA,NA,NA,NA,NA,NA,0.502043409184325,1.4643907368468,0.883586617825848,0.520643871263061,-0.0435730433280788,-0.183699811897249,-0.095150052410858,-0.157880994937463,NA,NA,NA,NA,NA
6954002510,1,2,2,5,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,76,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,"Hennepin",NA,NA,NA,NA,NA,NA,0.502043409184325,1.4643907368468,0.883586617825848,0.520643871263061,-0.0435730433280788,-0.183699811897249,-0.095150052410858,-0.157880994937463,NA,NA,NA,NA,NA
6954002510,1,2,1,6,0,450,0,1,1,1,1,1,3.1,64137,20.56,860,76,76,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,"Hennepin",NA,NA,NA,NA,NA,NA,0.502043409184325,1.4643907368468,0.883586617825848,0.520643871263061,-0.0435730433280788,-0.183699811897249,-0.095150052410858,-0.157880994937463,NA,NA,NA,NA,NA
6954002510,0,2,2,6,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,76,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,"Hennepin",NA,NA,NA,NA,NA,NA,0.502043409184325,1.4643907368468,0.883586617825848,0.520643871263061,-0.0435730433280788,-0.183699811897249,-0.095150052410858,-0.157880994937463,NA,NA,NA,NA,NA
6954002510,1,2,1,7,0,150,1,0,1,1,1,1,3.1,64137,20.56,860,76,76,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,"Hennepin",NA,NA,NA,NA,NA,NA,0.502043409184325,1.4643907368468,0.883586617825848,0.520643871263061,-0.0435730433280788,-0.183699811897249,-0.095150052410858,-0.157880994937463,NA,NA,NA,NA,NA
6954002510,0,2,2,7,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,76,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,"Hennepin",NA,NA,NA,NA,NA,NA,0.502043409184325,1.4643907368468,0.883586617825848,0.520643871263061,-0.0435730433280788,-0.183699811897249,-0.095150052410858,-0.157880994937463,NA,NA,NA,NA,NA
6954002510,1,2,1,8,1,200,0,0,1,1,1,1,3.1,64137,20.56,860,76,76,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,"Hennepin",NA,NA,NA,NA,NA,NA,0.502043409184325,1.4643907368468,0.883586617825848,0.520643871263061,-0.0435730433280788,-0.183699811897249,-0.095150052410858,-0.157880994937463,NA,NA,NA,NA,NA
6954002510,0,2,2,8,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,76,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,"Hennepin",NA,NA,NA,NA,NA,NA,0.502043409184325,1.4643907368468,0.883586617825848,0.520643871263061,-0.0435730433280788,-0.183699811897249,-0.095150052410858,-0.157880994937463,NA,NA,NA,NA,NA
6954000142,1,2,1,1,1,600,1,1,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,"Watonwan",0.451530111718396,-0.251437204650903,0.621105324467986,0.25782335109902,-0.198950501814306,-0.022745823963711,0.276757699338259,-0.0381796595475695,-0.469870381192968,0.0913871019678509,-0.0292504769136242,0.351085904101055,0.204966412068117,0.0434529373464715,-0.140798752583574,0.177177278017681,0.89616755189881,0.37836736524621,0.0725790299464076
6954000142,0,2,2,1,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,"Watonwan",0.451530111718396,-0.251437204650903,0.621105324467986,0.25782335109902,-0.198950501814306,-0.022745823963711,0.276757699338259,-0.0381796595475695,-0.469870381192968,0.0913871019678509,-0.0292504769136242,0.351085904101055,0.204966412068117,0.0434529373464715,-0.140798752583574,0.177177278017681,0.89616755189881,0.37836736524621,0.0725790299464076
