id,Y,ChoiceSet,alti,task,Wetland,Payment,Covercrop,NuMgt,income,areaf,dem_2018,unemploy,taxcost,crp2018,implakes,income_6,income_3,income_1,income_4,income_2,income_NA,income_5,income_7,areaf_3,areaf_1,areaf_2,areaf_4,areaf_NA,areaf_5,dfl08to18,dflmean,INCOMB23
6949522020,NA,2,1,2,0,50,1,0,NA,4,0,6.1,415,202,1242,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.487624918,0.461972609,0
6949522020,NA,2,2,2,0,0,0,0,NA,4,0,6.1,415,202,1242,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.487624918,0.461972609,0
6949522020,NA,2,1,3,1,650,0,0,NA,4,0,6.1,415,202,1242,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.487624918,0.461972609,0
6949522020,NA,2,2,3,0,0,0,0,NA,4,0,6.1,415,202,1242,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.487624918,0.461972609,0
6949522020,NA,2,1,4,0,25,0,1,NA,4,0,6.1,415,202,1242,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.487624918,0.461972609,0
6949522020,NA,2,2,4,0,0,0,0,NA,4,0,6.1,415,202,1242,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.487624918,0.461972609,0
6949522020,NA,2,1,5,1,500,1,1,NA,4,0,6.1,415,202,1242,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.487624918,0.461972609,0
6949522020,NA,2,2,5,0,0,0,0,NA,4,0,6.1,415,202,1242,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.487624918,0.461972609,0
6949522020,NA,2,1,6,0,450,0,1,NA,4,0,6.1,415,202,1242,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.487624918,0.461972609,0
6949522020,NA,2,2,6,0,0,0,0,NA,4,0,6.1,415,202,1242,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.487624918,0.461972609,0
6949522020,NA,2,1,7,0,150,1,0,NA,4,0,6.1,415,202,1242,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.487624918,0.461972609,0
6949522020,NA,2,2,7,0,0,0,0,NA,4,0,6.1,415,202,1242,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.487624918,0.461972609,0
6949522020,NA,2,1,8,1,200,0,0,NA,4,0,6.1,415,202,1242,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.487624918,0.461972609,0
6949522020,NA,2,2,8,0,0,0,0,NA,4,0,6.1,415,202,1242,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.487624918,0.461972609,0
6949520595,0,2,1,1,1,600,1,1,5,3,1,3,478,232,5253,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.597152583,0.573103888,0
6949520595,1,2,2,1,0,0,0,0,5,3,1,3,478,232,5253,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.597152583,0.573103888,0
6949520595,0,2,1,2,0,50,1,0,5,3,1,3,478,232,5253,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.597152583,0.573103888,0
6949520595,1,2,2,2,0,0,0,0,5,3,1,3,478,232,5253,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.597152583,0.573103888,0
6949520595,0,2,1,3,1,650,0,0,5,3,1,3,478,232,5253,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.597152583,0.573103888,0
6949520595,1,2,2,3,0,0,0,0,5,3,1,3,478,232,5253,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.597152583,0.573103888,0
6949520595,0,2,1,4,0,25,0,1,5,3,1,3,478,232,5253,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.597152583,0.573103888,0
6949520595,1,2,2,4,0,0,0,0,5,3,1,3,478,232,5253,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.597152583,0.573103888,0
6949520595,0,2,1,5,1,500,1,1,5,3,1,3,478,232,5253,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.597152583,0.573103888,0
6949520595,1,2,2,5,0,0,0,0,5,3,1,3,478,232,5253,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.597152583,0.573103888,0
6949520595,0,2,1,6,0,450,0,1,5,3,1,3,478,232,5253,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.597152583,0.573103888,0
6949520595,1,2,2,6,0,0,0,0,5,3,1,3,478,232,5253,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.597152583,0.573103888,0
6949520595,1,2,1,7,0,150,1,0,5,3,1,3,478,232,5253,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.597152583,0.573103888,0
6949520595,0,2,2,7,0,0,0,0,5,3,1,3,478,232,5253,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.597152583,0.573103888,0
6949520595,0,2,1,8,1,200,0,0,5,3,1,3,478,232,5253,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.597152583,0.573103888,0
6949520595,1,2,2,8,0,0,0,0,5,3,1,3,478,232,5253,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.597152583,0.573103888,0
6949519165,0,2,1,1,1,600,1,1,2,2,0,4.3,503,63,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.474587254,0.463180178,1
6949519165,1,2,2,1,0,0,0,0,2,2,0,4.3,503,63,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.474587254,0.463180178,1
6949519165,0,2,1,2,0,50,1,0,2,2,0,4.3,503,63,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.474587254,0.463180178,1
6949519165,1,2,2,2,0,0,0,0,2,2,0,4.3,503,63,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.474587254,0.463180178,1
6949519165,0,2,1,3,1,650,0,0,2,2,0,4.3,503,63,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.474587254,0.463180178,1
6949519165,1,2,2,3,0,0,0,0,2,2,0,4.3,503,63,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.474587254,0.463180178,1
6949519165,0,2,1,4,0,25,0,1,2,2,0,4.3,503,63,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.474587254,0.463180178,1
6949519165,1,2,2,4,0,0,0,0,2,2,0,4.3,503,63,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.474587254,0.463180178,1
6949519165,0,2,1,5,1,500,1,1,2,2,0,4.3,503,63,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.474587254,0.463180178,1
6949519165,1,2,2,5,0,0,0,0,2,2,0,4.3,503,63,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.474587254,0.463180178,1
6949519165,0,2,1,6,0,450,0,1,2,2,0,4.3,503,63,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.474587254,0.463180178,1
6949519165,1,2,2,6,0,0,0,0,2,2,0,4.3,503,63,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.474587254,0.463180178,1
