"id","Y","cset","task","alti","wld","cc","nm","pay","crent","votea","voteb","tax","lake","stream","gender","age","edu","area","income","incomef","county"
6950966877,1,2,5,1,1,1,1,500,215,0,1,417,3,3,1,3,3,2,4,4,"Watonwan"
6950966877,0,2,5,2,0,0,0,0,215,0,1,417,3,3,1,3,3,2,4,4,"Watonwan"
6950966877,1,2,6,1,0,0,1,450,215,0,1,417,3,3,1,3,3,2,4,4,"Watonwan"
6950966877,0,2,6,2,0,0,0,0,215,0,1,417,3,3,1,3,3,2,4,4,"Watonwan"
6950966877,1,2,7,1,0,1,0,150,215,0,1,417,3,3,1,3,3,2,4,4,"Watonwan"
6950966877,0,2,7,2,0,0,0,0,215,0,1,417,3,3,1,3,3,2,4,4,"Watonwan"
6950966877,1,2,8,1,1,0,0,200,215,0,1,417,3,3,1,3,3,2,4,4,"Watonwan"
6950966877,0,2,8,2,0,0,0,0,215,0,1,417,3,3,1,3,3,2,4,4,"Watonwan"
6950963846,1,2,1,1,1,1,1,600,215,0,1,478,10,10,2,3,2,1,2,2,"Blue Earth"
6950963846,0,2,1,2,0,0,0,0,215,0,1,478,10,10,2,3,2,1,2,2,"Blue Earth"
6950963846,1,2,2,1,0,1,0,50,215,0,1,478,10,10,2,3,2,1,2,2,"Blue Earth"
6950963846,0,2,2,2,0,0,0,0,215,0,1,478,10,10,2,3,2,1,2,2,"Blue Earth"
6950963846,1,2,3,1,1,0,0,650,215,0,1,478,10,10,2,3,2,1,2,2,"Blue Earth"
6950963846,0,2,3,2,0,0,0,0,215,0,1,478,10,10,2,3,2,1,2,2,"Blue Earth"
6950963846,1,2,4,1,0,0,1,25,215,0,1,478,10,10,2,3,2,1,2,2,"Blue Earth"
6950963846,0,2,4,2,0,0,0,0,215,0,1,478,10,10,2,3,2,1,2,2,"Blue Earth"
6950963846,1,2,5,1,1,1,1,500,215,0,1,478,10,10,2,3,2,1,2,2,"Blue Earth"
6950963846,0,2,5,2,0,0,0,0,215,0,1,478,10,10,2,3,2,1,2,2,"Blue Earth"
6950963846,1,2,6,1,0,0,1,450,215,0,1,478,10,10,2,3,2,1,2,2,"Blue Earth"
6950963846,0,2,6,2,0,0,0,0,215,0,1,478,10,10,2,3,2,1,2,2,"Blue Earth"
6950963846,1,2,7,1,0,1,0,150,215,0,1,478,10,10,2,3,2,1,2,2,"Blue Earth"
6950963846,0,2,7,2,0,0,0,0,215,0,1,478,10,10,2,3,2,1,2,2,"Blue Earth"
6950963846,1,2,8,1,1,0,0,200,215,0,1,478,10,10,2,3,2,1,2,2,"Blue Earth"
6950963846,0,2,8,2,0,0,0,0,215,0,1,478,10,10,2,3,2,1,2,2,"Blue Earth"
6949522020,NA,2,1,1,1,1,1,600,184,0,0,415,8,8,1,4,2,4,NA,5,"Cottonwood"
6949522020,NA,2,1,2,0,0,0,0,184,0,0,415,8,8,1,4,2,4,NA,5,"Cottonwood"
6949522020,NA,2,2,1,0,1,0,50,184,0,0,415,8,8,1,4,2,4,NA,5,"Cottonwood"
6949522020,NA,2,2,2,0,0,0,0,184,0,0,415,8,8,1,4,2,4,NA,5,"Cottonwood"
6949522020,NA,2,3,1,1,0,0,650,184,0,0,415,8,8,1,4,2,4,NA,5,"Cottonwood"
6949522020,NA,2,3,2,0,0,0,0,184,0,0,415,8,8,1,4,2,4,NA,5,"Cottonwood"
6949522020,NA,2,4,1,0,0,1,25,184,0,0,415,8,8,1,4,2,4,NA,5,"Cottonwood"
6949522020,NA,2,4,2,0,0,0,0,184,0,0,415,8,8,1,4,2,4,NA,5,"Cottonwood"
6949522020,NA,2,5,1,1,1,1,500,184,0,0,415,8,8,1,4,2,4,NA,5,"Cottonwood"
6949522020,NA,2,5,2,0,0,0,0,184,0,0,415,8,8,1,4,2,4,NA,5,"Cottonwood"
6949522020,NA,2,6,1,0,0,1,450,184,0,0,415,8,8,1,4,2,4,NA,5,"Cottonwood"
6949522020,NA,2,6,2,0,0,0,0,184,0,0,415,8,8,1,4,2,4,NA,5,"Cottonwood"
6949522020,NA,2,7,1,0,1,0,150,184,0,0,415,8,8,1,4,2,4,NA,5,"Cottonwood"
6949522020,NA,2,7,2,0,0,0,0,184,0,0,415,8,8,1,4,2,4,NA,5,"Cottonwood"
6949522020,NA,2,8,1,1,0,0,200,184,0,0,415,8,8,1,4,2,4,NA,5,"Cottonwood"
6949522020,NA,2,8,2,0,0,0,0,184,0,0,415,8,8,1,4,2,4,NA,5,"Cottonwood"
6949520595,0,2,1,1,1,1,1,600,215,0,1,478,10,10,1,3,2,3,5,4,"Blue Earth"
6949520595,1,2,1,2,0,0,0,0,215,0,1,478,10,10,1,3,2,3,5,4,"Blue Earth"
6949520595,0,2,2,1,0,1,0,50,215,0,1,478,10,10,1,3,2,3,5,4,"Blue Earth"
6949520595,1,2,2,2,0,0,0,0,215,0,1,478,10,10,1,3,2,3,5,4,"Blue Earth"
6949520595,0,2,3,1,1,0,0,650,215,0,1,478,10,10,1,3,2,3,5,4,"Blue Earth"
6949520595,1,2,3,2,0,0,0,0,215,0,1,478,10,10,1,3,2,3,5,4,"Blue Earth"
6949520595,0,2,4,1,0,0,1,25,215,0,1,478,10,10,1,3,2,3,5,4,"Blue Earth"
6949520595,1,2,4,2,0,0,0,0,215,0,1,478,10,10,1,3,2,3,5,4,"Blue Earth"
6949520595,0,2,5,1,1,1,1,500,215,0,1,478,10,10,1,3,2,3,5,4,"Blue Earth"
6949520595,1,2,5,2,0,0,0,0,215,0,1,478,10,10,1,3,2,3,5,4,"Blue Earth"
6949520595,0,2,6,1,0,0,1,450,215,0,1,478,10,10,1,3,2,3,5,4,"Blue Earth"
6949520595,1,2,6,2,0,0,0,0,215,0,1,478,10,10,1,3,2,3,5,4,"Blue Earth"
6949520595,1,2,7,1,0,1,0,150,215,0,1,478,10,10,1,3,2,3,5,4,"Blue Earth"
6949520595,0,2,7,2,0,0,0,0,215,0,1,478,10,10,1,3,2,3,5,4,"Blue Earth"
6949520595,0,2,8,1,1,0,0,200,215,0,1,478,10,10,1,3,2,3,5,4,"Blue Earth"
6949520595,1,2,8,2,0,0,0,0,215,0,1,478,10,10,1,3,2,3,5,4,"Blue Earth"
6949519165,0,2,1,1,1,1,1,600,66,0,0,503,0,0,1,4,1,2,2,4,"Todd"
6949519165,1,2,1,2,0,0,0,0,66,0,0,503,0,0,1,4,1,2,2,4,"Todd"
6949519165,0,2,2,1,0,1,0,50,66,0,0,503,0,0,1,4,1,2,2,4,"Todd"
6949519165,1,2,2,2,0,0,0,0,66,0,0,503,0,0,1,4,1,2,2,4,"Todd"
6949519165,0,2,3,1,1,0,0,650,66,0,0,503,0,0,1,4,1,2,2,4,"Todd"
6949519165,1,2,3,2,0,0,0,0,66,0,0,503,0,0,1,4,1,2,2,4,"Todd"
6949519165,0,2,4,1,0,0,1,25,66,0,0,503,0,0,1,4,1,2,2,4,"Todd"
6949519165,1,2,4,2,0,0,0,0,66,0,0,503,0,0,1,4,1,2,2,4,"Todd"
6949519165,0,2,5,1,1,1,1,500,66,0,0,503,0,0,1,4,1,2,2,4,"Todd"
6949519165,1,2,5,2,0,0,0,0,66,0,0,503,0,0,1,4,1,2,2,4,"Todd"
6949519165,0,2,6,1,0,0,1,450,66,0,0,503,0,0,1,4,1,2,2,4,"Todd"
6949519165,1,2,6,2,0,0,0,0,66,0,0,503,0,0,1,4,1,2,2,4,"Todd"
6949519165,0,2,7,1,0,1,0,150,66,0,0,503,0,0,1,4,1,2,2,4,"Todd"
6949519165,1,2,7,2,0,0,0,0,66,0,0,503,0,0,1,4,1,2,2,4,"Todd"
6949519165,1,2,8,1,1,0,0,200,66,0,0,503,0,0,1,4,1,2,2,4,"Todd"
6949519165,0,2,8,2,0,0,0,0,66,0,0,503,0,0,1,4,1,2,2,4,"Todd"
6949517026,NA,2,1,1,1,1,1,600,228,0,1,579,8,8,2,4,2,NA,NA,NA,"Le Sueur"
6949517026,NA,2,1,2,0,0,0,0,228,0,1,579,8,8,2,4,2,NA,NA,NA,"Le Sueur"
6949517026,NA,2,2,1,0,1,0,50,228,0,1,579,8,8,2,4,2,NA,NA,NA,"Le Sueur"
6949517026,NA,2,2,2,0,0,0,0,228,0,1,579,8,8,2,4,2,NA,NA,NA,"Le Sueur"
6949517026,NA,2,3,1,1,0,0,650,228,0,1,579,8,8,2,4,2,NA,NA,NA,"Le Sueur"
6949517026,NA,2,3,2,0,0,0,0,228,0,1,579,8,8,2,4,2,NA,NA,NA,"Le Sueur"
6949517026,NA,2,4,1,0,0,1,25,228,0,1,579,8,8,2,4,2,NA,NA,NA,"Le Sueur"
6949517026,NA,2,4,2,0,0,0,0,228,0,1,579,8,8,2,4,2,NA,NA,NA,"Le Sueur"
6949517026,NA,2,5,1,1,1,1,500,228,0,1,579,8,8,2,4,2,NA,NA,NA,"Le Sueur"
6949517026,NA,2,5,2,0,0,0,0,228,0,1,579,8,8,2,4,2,NA,NA,NA,"Le Sueur"
6949517026,NA,2,6,1,0,0,1,450,228,0,1,579,8,8,2,4,2,NA,NA,NA,"Le Sueur"
6949517026,NA,2,6,2,0,0,0,0,228,0,1,579,8,8,2,4,2,NA,NA,NA,"Le Sueur"
6949517026,NA,2,7,1,0,1,0,150,228,0,1,579,8,8,2,4,2,NA,NA,NA,"Le Sueur"
6949517026,NA,2,7,2,0,0,0,0,228,0,1,579,8,8,2,4,2,NA,NA,NA,"Le Sueur"
6949517026,NA,2,8,1,1,0,0,200,228,0,1,579,8,8,2,4,2,NA,NA,NA,"Le Sueur"
6949517026,NA,2,8,2,0,0,0,0,228,0,1,579,8,8,2,4,2,NA,NA,NA,"Le Sueur"
6949515466,1,2,1,1,1,1,1,600,119,0,0,459,13,13,1,3,1,2,2,3,"Douglas"
6949515466,0,2,1,2,0,0,0,0,119,0,0,459,13,13,1,3,1,2,2,3,"Douglas"
6949515466,0,2,2,1,0,1,0,50,119,0,0,459,13,13,1,3,1,2,2,3,"Douglas"
6949515466,1,2,2,2,0,0,0,0,119,0,0,459,13,13,1,3,1,2,2,3,"Douglas"
6949515466,1,2,3,1,1,0,0,650,119,0,0,459,13,13,1,3,1,2,2,3,"Douglas"
6949515466,0,2,3,2,0,0,0,0,119,0,0,459,13,13,1,3,1,2,2,3,"Douglas"
6949515466,0,2,4,1,0,0,1,25,119,0,0,459,13,13,1,3,1,2,2,3,"Douglas"
6949515466,1,2,4,2,0,0,0,0,119,0,0,459,13,13,1,3,1,2,2,3,"Douglas"
6949515466,1,2,5,1,1,1,1,500,119,0,0,459,13,13,1,3,1,2,2,3,"Douglas"
6949515466,0,2,5,2,0,0,0,0,119,0,0,459,13,13,1,3,1,2,2,3,"Douglas"
6949515466,0,2,6,1,0,0,1,450,119,0,0,459,13,13,1,3,1,2,2,3,"Douglas"
6949515466,1,2,6,2,0,0,0,0,119,0,0,459,13,13,1,3,1,2,2,3,"Douglas"
6949515466,0,2,7,1,0,1,0,150,119,0,0,459,13,13,1,3,1,2,2,3,"Douglas"
6949515466,1,2,7,2,0,0,0,0,119,0,0,459,13,13,1,3,1,2,2,3,"Douglas"
6949515466,1,2,8,1,1,0,0,200,119,0,0,459,13,13,1,3,1,2,2,3,"Douglas"
6949515466,0,2,8,2,0,0,0,0,119,0,0,459,13,13,1,3,1,2,2,3,"Douglas"
6949513982,1,2,1,1,1,1,1,600,97,1,1,860,16,16,1,4,4,1,1,1,"Hennepin"
6949513982,0,2,1,2,0,0,0,0,97,1,1,860,16,16,1,4,4,1,1,1,"Hennepin"
6949513982,1,2,2,1,0,1,0,50,97,1,1,860,16,16,1,4,4,1,1,1,"Hennepin"
6949513982,0,2,2,2,0,0,0,0,97,1,1,860,16,16,1,4,4,1,1,1,"Hennepin"
6949513982,1,2,3,1,1,0,0,650,97,1,1,860,16,16,1,4,4,1,1,1,"Hennepin"
6949513982,0,2,3,2,0,0,0,0,97,1,1,860,16,16,1,4,4,1,1,1,"Hennepin"
6949513982,1,2,4,1,0,0,1,25,97,1,1,860,16,16,1,4,4,1,1,1,"Hennepin"
6949513982,0,2,4,2,0,0,0,0,97,1,1,860,16,16,1,4,4,1,1,1,"Hennepin"
6949513982,1,2,5,1,1,1,1,500,97,1,1,860,16,16,1,4,4,1,1,1,"Hennepin"
6949513982,0,2,5,2,0,0,0,0,97,1,1,860,16,16,1,4,4,1,1,1,"Hennepin"
6949513982,1,2,6,1,0,0,1,450,97,1,1,860,16,16,1,4,4,1,1,1,"Hennepin"
6949513982,0,2,6,2,0,0,0,0,97,1,1,860,16,16,1,4,4,1,1,1,"Hennepin"
6949513982,1,2,7,1,0,1,0,150,97,1,1,860,16,16,1,4,4,1,1,1,"Hennepin"
6949513982,0,2,7,2,0,0,0,0,97,1,1,860,16,16,1,4,4,1,1,1,"Hennepin"
6949513982,1,2,8,1,1,0,0,200,97,1,1,860,16,16,1,4,4,1,1,1,"Hennepin"
6949513982,0,2,8,2,0,0,0,0,97,1,1,860,16,16,1,4,4,1,1,1,"Hennepin"
6949512250,1,2,1,1,1,1,1,600,150,0,1,404,6,6,1,3,4,3,4,5,"Swift"
6949512250,0,2,1,2,0,0,0,0,150,0,1,404,6,6,1,3,4,3,4,5,"Swift"
6949512250,1,2,2,1,0,1,0,50,150,0,1,404,6,6,1,3,4,3,4,5,"Swift"
6949512250,0,2,2,2,0,0,0,0,150,0,1,404,6,6,1,3,4,3,4,5,"Swift"
6949512250,1,2,3,1,1,0,0,650,150,0,1,404,6,6,1,3,4,3,4,5,"Swift"
6949512250,0,2,3,2,0,0,0,0,150,0,1,404,6,6,1,3,4,3,4,5,"Swift"
6949512250,1,2,4,1,0,0,1,25,150,0,1,404,6,6,1,3,4,3,4,5,"Swift"
6949512250,0,2,4,2,0,0,0,0,150,0,1,404,6,6,1,3,4,3,4,5,"Swift"
6949512250,1,2,5,1,1,1,1,500,150,0,1,404,6,6,1,3,4,3,4,5,"Swift"
6949512250,0,2,5,2,0,0,0,0,150,0,1,404,6,6,1,3,4,3,4,5,"Swift"
6949512250,1,2,6,1,0,0,1,450,150,0,1,404,6,6,1,3,4,3,4,5,"Swift"
6949512250,0,2,6,2,0,0,0,0,150,0,1,404,6,6,1,3,4,3,4,5,"Swift"
6949512250,1,2,7,1,0,1,0,150,150,0,1,404,6,6,1,3,4,3,4,5,"Swift"
6949512250,0,2,7,2,0,0,0,0,150,0,1,404,6,6,1,3,4,3,4,5,"Swift"
6949512250,1,2,8,1,1,0,0,200,150,0,1,404,6,6,1,3,4,3,4,5,"Swift"
6949512250,0,2,8,2,0,0,0,0,150,0,1,404,6,6,1,3,4,3,4,5,"Swift"
6949510004,0,2,1,1,1,1,1,600,197,0,0,423,1,1,1,3,3,3,NA,5,"Redwood"
6949510004,1,2,1,2,0,0,0,0,197,0,0,423,1,1,1,3,3,3,NA,5,"Redwood"
6949510004,0,2,2,1,0,1,0,50,197,0,0,423,1,1,1,3,3,3,NA,5,"Redwood"
6949510004,1,2,2,2,0,0,0,0,197,0,0,423,1,1,1,3,3,3,NA,5,"Redwood"
6949510004,1,2,3,1,1,0,0,650,197,0,0,423,1,1,1,3,3,3,NA,5,"Redwood"
6949510004,0,2,3,2,0,0,0,0,197,0,0,423,1,1,1,3,3,3,NA,5,"Redwood"
6949510004,1,2,4,1,0,0,1,25,197,0,0,423,1,1,1,3,3,3,NA,5,"Redwood"
6949510004,0,2,4,2,0,0,0,0,197,0,0,423,1,1,1,3,3,3,NA,5,"Redwood"
6949510004,1,2,5,1,1,1,1,500,197,0,0,423,1,1,1,3,3,3,NA,5,"Redwood"
6949510004,0,2,5,2,0,0,0,0,197,0,0,423,1,1,1,3,3,3,NA,5,"Redwood"
6949510004,1,2,6,1,0,0,1,450,197,0,0,423,1,1,1,3,3,3,NA,5,"Redwood"
6949510004,0,2,6,2,0,0,0,0,197,0,0,423,1,1,1,3,3,3,NA,5,"Redwood"
6949510004,0,2,7,1,0,1,0,150,197,0,0,423,1,1,1,3,3,3,NA,5,"Redwood"
6949510004,1,2,7,2,0,0,0,0,197,0,0,423,1,1,1,3,3,3,NA,5,"Redwood"
6949510004,0,2,8,1,1,0,0,200,197,0,0,423,1,1,1,3,3,3,NA,5,"Redwood"
6949510004,1,2,8,2,0,0,0,0,197,0,0,423,1,1,1,3,3,3,NA,5,"Redwood"
6949508507,1,2,1,1,1,1,1,600,110,0,0,476,9,9,1,4,1,3,3,5,"Otter Tail"
6949508507,0,2,1,2,0,0,0,0,110,0,0,476,9,9,1,4,1,3,3,5,"Otter Tail"
6949508507,0,2,2,1,0,1,0,50,110,0,0,476,9,9,1,4,1,3,3,5,"Otter Tail"
6949508507,1,2,2,2,0,0,0,0,110,0,0,476,9,9,1,4,1,3,3,5,"Otter Tail"
6949508507,1,2,3,1,1,0,0,650,110,0,0,476,9,9,1,4,1,3,3,5,"Otter Tail"
6949508507,0,2,3,2,0,0,0,0,110,0,0,476,9,9,1,4,1,3,3,5,"Otter Tail"
6949508507,1,2,4,1,0,0,1,25,110,0,0,476,9,9,1,4,1,3,3,5,"Otter Tail"
6949508507,0,2,4,2,0,0,0,0,110,0,0,476,9,9,1,4,1,3,3,5,"Otter Tail"
6949508507,1,2,5,1,1,1,1,500,110,0,0,476,9,9,1,4,1,3,3,5,"Otter Tail"
6949508507,0,2,5,2,0,0,0,0,110,0,0,476,9,9,1,4,1,3,3,5,"Otter Tail"
6949508507,1,2,6,1,0,0,1,450,110,0,0,476,9,9,1,4,1,3,3,5,"Otter Tail"
6949508507,0,2,6,2,0,0,0,0,110,0,0,476,9,9,1,4,1,3,3,5,"Otter Tail"
6949508507,1,2,7,1,0,1,0,150,110,0,0,476,9,9,1,4,1,3,3,5,"Otter Tail"
6949508507,0,2,7,2,0,0,0,0,110,0,0,476,9,9,1,4,1,3,3,5,"Otter Tail"
6949508507,1,2,8,1,1,0,0,200,110,0,0,476,9,9,1,4,1,3,3,5,"Otter Tail"
6949508507,0,2,8,2,0,0,0,0,110,0,0,476,9,9,1,4,1,3,3,5,"Otter Tail"
6949506509,1,2,1,1,1,1,1,600,150,0,1,504,4,4,1,3,2,3,6,5,"Grant"
6949506509,0,2,1,2,0,0,0,0,150,0,1,504,4,4,1,3,2,3,6,5,"Grant"
6949506509,1,2,2,1,0,1,0,50,150,0,1,504,4,4,1,3,2,3,6,5,"Grant"
6949506509,0,2,2,2,0,0,0,0,150,0,1,504,4,4,1,3,2,3,6,5,"Grant"
6949506509,1,2,3,1,1,0,0,650,150,0,1,504,4,4,1,3,2,3,6,5,"Grant"
6949506509,0,2,3,2,0,0,0,0,150,0,1,504,4,4,1,3,2,3,6,5,"Grant"
6949506509,0,2,4,1,0,0,1,25,150,0,1,504,4,4,1,3,2,3,6,5,"Grant"
6949506509,1,2,4,2,0,0,0,0,150,0,1,504,4,4,1,3,2,3,6,5,"Grant"
6949506509,1,2,5,1,1,1,1,500,150,0,1,504,4,4,1,3,2,3,6,5,"Grant"
6949506509,0,2,5,2,0,0,0,0,150,0,1,504,4,4,1,3,2,3,6,5,"Grant"
6949506509,1,2,6,1,0,0,1,450,150,0,1,504,4,4,1,3,2,3,6,5,"Grant"
6949506509,0,2,6,2,0,0,0,0,150,0,1,504,4,4,1,3,2,3,6,5,"Grant"
6949506509,1,2,7,1,0,1,0,150,150,0,1,504,4,4,1,3,2,3,6,5,"Grant"
6949506509,0,2,7,2,0,0,0,0,150,0,1,504,4,4,1,3,2,3,6,5,"Grant"
6949506509,1,2,8,1,1,0,0,200,150,0,1,504,4,4,1,3,2,3,6,5,"Grant"
6949506509,0,2,8,2,0,0,0,0,150,0,1,504,4,4,1,3,2,3,6,5,"Grant"
6949504595,1,2,1,1,1,1,1,600,209,0,0,445,1,1,1,3,3,2,5,5,"Faribault"
6949504595,0,2,1,2,0,0,0,0,209,0,0,445,1,1,1,3,3,2,5,5,"Faribault"
6949504595,0,2,2,1,0,1,0,50,209,0,0,445,1,1,1,3,3,2,5,5,"Faribault"
6949504595,1,2,2,2,0,0,0,0,209,0,0,445,1,1,1,3,3,2,5,5,"Faribault"
