"id","Y","ChoiceSet","alti","task","Wetland","Payment","Covercrop","NuMgt","income","areaf","demPrez16","dem_2018","unemploy","costlive","hrwage","taxcost","cashrent","landvalu","impstrea","implakes","impwetl","imptotal","childcar","foodcost","healthc","housecos","othercos","income_1","income_6","income_4","income_3","income_2","income_NA","income_5","income_7","areaf_1","areaf_2","areaf_4","areaf_3","areaf_NA","areaf_5"
6954002510,0,2,2,6,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,18090,31.3,1071,0,22,707,784,486,1113,555,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6954002510,1,2,1,7,0,150,1,0,1,1,1,1,3.1,64137,20.56,860,76,18090,31.3,1071,0,22,707,784,486,1113,555,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6954002510,0,2,2,7,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,18090,31.3,1071,0,22,707,784,486,1113,555,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6954002510,1,2,1,8,1,200,0,0,1,1,1,1,3.1,64137,20.56,860,76,18090,31.3,1071,0,22,707,784,486,1113,555,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6954002510,0,2,2,8,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,18090,31.3,1071,0,22,707,784,486,1113,555,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6954000142,1,2,1,1,1,600,1,1,6,1,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6954000142,0,2,2,1,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6954000142,0,2,1,2,0,50,1,0,6,1,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6954000142,1,2,2,2,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6954000142,1,2,1,3,1,650,0,0,6,1,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6954000142,0,2,2,3,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6954000142,1,2,1,4,0,25,0,1,6,1,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6954000142,0,2,2,4,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6954000142,1,2,1,5,1,500,1,1,6,1,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6954000142,0,2,2,5,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6954000142,0,2,1,6,0,450,0,1,6,1,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6954000142,1,2,2,6,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6954000142,1,2,1,7,0,150,1,0,6,1,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6954000142,0,2,2,7,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6954000142,0,2,1,8,1,200,0,0,6,1,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6954000142,1,2,2,8,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6952091365,1,2,1,1,1,600,1,1,4,2,0,1,3.6,44597,14.29,425,183,5444,303.4,977,7.81,22,190,775,417,698,430,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6952091365,0,2,2,1,0,0,0,0,4,2,0,1,3.6,44597,14.29,425,183,5444,303.4,977,7.81,22,190,775,417,698,430,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6952091365,1,2,1,2,0,50,1,0,4,2,0,1,3.6,44597,14.29,425,183,5444,303.4,977,7.81,22,190,775,417,698,430,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6952091365,0,2,2,2,0,0,0,0,4,2,0,1,3.6,44597,14.29,425,183,5444,303.4,977,7.81,22,190,775,417,698,430,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6952091365,1,2,1,3,1,650,0,0,4,2,0,1,3.6,44597,14.29,425,183,5444,303.4,977,7.81,22,190,775,417,698,430,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6952091365,0,2,2,3,0,0,0,0,4,2,0,1,3.6,44597,14.29,425,183,5444,303.4,977,7.81,22,190,775,417,698,430,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6952091365,1,2,1,4,0,25,0,1,4,2,0,1,3.6,44597,14.29,425,183,5444,303.4,977,7.81,22,190,775,417,698,430,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6952091365,0,2,2,4,0,0,0,0,4,2,0,1,3.6,44597,14.29,425,183,5444,303.4,977,7.81,22,190,775,417,698,430,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6952091365,1,2,1,5,1,500,1,1,4,2,0,1,3.6,44597,14.29,425,183,5444,303.4,977,7.81,22,190,775,417,698,430,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6952091365,0,2,2,5,0,0,0,0,4,2,0,1,3.6,44597,14.29,425,183,5444,303.4,977,7.81,22,190,775,417,698,430,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6952091365,1,2,1,6,0,450,0,1,4,2,0,1,3.6,44597,14.29,425,183,5444,303.4,977,7.81,22,190,775,417,698,430,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6952091365,0,2,2,6,0,0,0,0,4,2,0,1,3.6,44597,14.29,425,183,5444,303.4,977,7.81,22,190,775,417,698,430,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6952091365,1,2,1,7,0,150,1,0,4,2,0,1,3.6,44597,14.29,425,183,5444,303.4,977,7.81,22,190,775,417,698,430,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6952091365,0,2,2,7,0,0,0,0,4,2,0,1,3.6,44597,14.29,425,183,5444,303.4,977,7.81,22,190,775,417,698,430,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6952091365,1,2,1,8,1,200,0,0,4,2,0,1,3.6,44597,14.29,425,183,5444,303.4,977,7.81,22,190,775,417,698,430,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6952091365,0,2,2,8,0,0,0,0,4,2,0,1,3.6,44597,14.29,425,183,5444,303.4,977,7.81,22,190,775,417,698,430,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6950969532,0,2,1,1,1,600,1,1,3,2,0,0,3.8,43375,13.9,394,207,6875,229.6,2004,0,20,233,756,417,698,425,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6950969532,1,2,2,1,0,0,0,0,3,2,0,0,3.8,43375,13.9,394,207,6875,229.6,2004,0,20,233,756,417,698,425,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6950969532,0,2,1,2,0,50,1,0,3,2,0,0,3.8,43375,13.9,394,207,6875,229.6,2004,0,20,233,756,417,698,425,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6950969532,1,2,2,2,0,0,0,0,3,2,0,0,3.8,43375,13.9,394,207,6875,229.6,2004,0,20,233,756,417,698,425,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6950969532,0,2,1,3,1,650,0,0,3,2,0,0,3.8,43375,13.9,394,207,6875,229.6,2004,0,20,233,756,417,698,425,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6950969532,1,2,2,3,0,0,0,0,3,2,0,0,3.8,43375,13.9,394,207,6875,229.6,2004,0,20,233,756,417,698,425,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6950969532,0,2,1,4,0,25,0,1,3,2,0,0,3.8,43375,13.9,394,207,6875,229.6,2004,0,20,233,756,417,698,425,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6950969532,1,2,2,4,0,0,0,0,3,2,0,0,3.8,43375,13.9,394,207,6875,229.6,2004,0,20,233,756,417,698,425,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6950969532,0,2,1,5,1,500,1,1,3,2,0,0,3.8,43375,13.9,394,207,6875,229.6,2004,0,20,233,756,417,698,425,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6950969532,1,2,2,5,0,0,0,0,3,2,0,0,3.8,43375,13.9,394,207,6875,229.6,2004,0,20,233,756,417,698,425,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6950969532,0,2,1,6,0,450,0,1,3,2,0,0,3.8,43375,13.9,394,207,6875,229.6,2004,0,20,233,756,417,698,425,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6950969532,1,2,2,6,0,0,0,0,3,2,0,0,3.8,43375,13.9,394,207,6875,229.6,2004,0,20,233,756,417,698,425,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6950969532,0,2,1,7,0,150,1,0,3,2,0,0,3.8,43375,13.9,394,207,6875,229.6,2004,0,20,233,756,417,698,425,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6950969532,1,2,2,7,0,0,0,0,3,2,0,0,3.8,43375,13.9,394,207,6875,229.6,2004,0,20,233,756,417,698,425,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6950969532,0,2,1,8,1,200,0,0,3,2,0,0,3.8,43375,13.9,394,207,6875,229.6,2004,0,20,233,756,417,698,425,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6950969532,1,2,2,8,0,0,0,0,3,2,0,0,3.8,43375,13.9,394,207,6875,229.6,2004,0,20,233,756,417,698,425,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6950966877,0,2,1,1,1,600,1,1,4,2,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6950966877,1,2,2,1,0,0,0,0,4,2,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6950966877,1,2,1,2,0,50,1,0,4,2,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6950966877,0,2,2,2,0,0,0,0,4,2,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6950966877,1,2,1,3,1,650,0,0,4,2,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6950966877,0,2,2,3,0,0,0,0,4,2,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6950966877,1,2,1,4,0,25,0,1,4,2,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6950966877,0,2,2,4,0,0,0,0,4,2,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6950966877,1,2,1,5,1,500,1,1,4,2,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6950966877,0,2,2,5,0,0,0,0,4,2,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6950966877,1,2,1,6,0,450,0,1,4,2,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6950966877,0,2,2,6,0,0,0,0,4,2,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6950966877,1,2,1,7,0,150,1,0,4,2,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6950966877,0,2,2,7,0,0,0,0,4,2,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6950966877,1,2,1,8,1,200,0,0,4,2,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6950966877,0,2,2,8,0,0,0,0,4,2,0,1,4.5,44271,14.19,417,215,6510,207.9,700,0,24,189,749,417,698,423,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6950963846,1,2,1,1,1,600,1,1,2,1,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6950963846,0,2,2,1,0,0,0,0,2,1,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6950963846,1,2,1,2,0,50,1,0,2,1,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6950963846,0,2,2,2,0,0,0,0,2,1,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6950963846,1,2,1,3,1,650,0,0,2,1,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6950963846,0,2,2,3,0,0,0,0,2,1,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6950963846,1,2,1,4,0,25,0,1,2,1,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6950963846,0,2,2,4,0,0,0,0,2,1,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6950963846,1,2,1,5,1,500,1,1,2,1,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6950963846,0,2,2,5,0,0,0,0,2,1,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6950963846,1,2,1,6,0,450,0,1,2,1,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6950963846,0,2,2,6,0,0,0,0,2,1,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6950963846,1,2,1,7,0,150,1,0,2,1,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6950963846,0,2,2,7,0,0,0,0,2,1,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6950963846,1,2,1,8,1,200,0,0,2,1,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6950963846,0,2,2,8,0,0,0,0,2,1,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6949522020,NA,2,1,1,1,600,1,1,NA,4,0,0,6.1,44199,14.17,415,184,7059,165.2,1242,0,19,208,760,417,698,426,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6949522020,NA,2,2,1,0,0,0,0,NA,4,0,0,6.1,44199,14.17,415,184,7059,165.2,1242,0,19,208,760,417,698,426,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6949522020,NA,2,1,2,0,50,1,0,NA,4,0,0,6.1,44199,14.17,415,184,7059,165.2,1242,0,19,208,760,417,698,426,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6949522020,NA,2,2,2,0,0,0,0,NA,4,0,0,6.1,44199,14.17,415,184,7059,165.2,1242,0,19,208,760,417,698,426,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6949522020,NA,2,1,3,1,650,0,0,NA,4,0,0,6.1,44199,14.17,415,184,7059,165.2,1242,0,19,208,760,417,698,426,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6949522020,NA,2,2,3,0,0,0,0,NA,4,0,0,6.1,44199,14.17,415,184,7059,165.2,1242,0,19,208,760,417,698,426,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6949522020,NA,2,1,4,0,25,0,1,NA,4,0,0,6.1,44199,14.17,415,184,7059,165.2,1242,0,19,208,760,417,698,426,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6949522020,NA,2,2,4,0,0,0,0,NA,4,0,0,6.1,44199,14.17,415,184,7059,165.2,1242,0,19,208,760,417,698,426,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6949522020,NA,2,1,5,1,500,1,1,NA,4,0,0,6.1,44199,14.17,415,184,7059,165.2,1242,0,19,208,760,417,698,426,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6949522020,NA,2,2,5,0,0,0,0,NA,4,0,0,6.1,44199,14.17,415,184,7059,165.2,1242,0,19,208,760,417,698,426,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6949522020,NA,2,1,6,0,450,0,1,NA,4,0,0,6.1,44199,14.17,415,184,7059,165.2,1242,0,19,208,760,417,698,426,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6949522020,NA,2,2,6,0,0,0,0,NA,4,0,0,6.1,44199,14.17,415,184,7059,165.2,1242,0,19,208,760,417,698,426,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6949522020,NA,2,1,7,0,150,1,0,NA,4,0,0,6.1,44199,14.17,415,184,7059,165.2,1242,0,19,208,760,417,698,426,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6949522020,NA,2,2,7,0,0,0,0,NA,4,0,0,6.1,44199,14.17,415,184,7059,165.2,1242,0,19,208,760,417,698,426,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6949522020,NA,2,1,8,1,200,0,0,NA,4,0,0,6.1,44199,14.17,415,184,7059,165.2,1242,0,19,208,760,417,698,426,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6949522020,NA,2,2,8,0,0,0,0,NA,4,0,0,6.1,44199,14.17,415,184,7059,165.2,1242,0,19,208,760,417,698,426,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6949520595,0,2,1,1,1,600,1,1,5,3,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6949520595,1,2,2,1,0,0,0,0,5,3,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6949520595,0,2,1,2,0,50,1,0,5,3,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6949520595,1,2,2,2,0,0,0,0,5,3,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6949520595,0,2,1,3,1,650,0,0,5,3,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6949520595,1,2,2,3,0,0,0,0,5,3,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6949520595,0,2,1,4,0,25,0,1,5,3,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6949520595,1,2,2,4,0,0,0,0,5,3,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6949520595,0,2,1,5,1,500,1,1,5,3,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6949520595,1,2,2,5,0,0,0,0,5,3,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6949520595,0,2,1,6,0,450,0,1,5,3,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6949520595,1,2,2,6,0,0,0,0,5,3,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6949520595,1,2,1,7,0,150,1,0,5,3,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6949520595,0,2,2,7,0,0,0,0,5,3,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6949520595,0,2,1,8,1,200,0,0,5,3,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6949520595,1,2,2,8,0,0,0,0,5,3,0,1,3,47201,15.13,478,215,7565,344.4,5253,0,42,237,746,417,874,474,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6949519165,0,2,1,1,1,600,1,1,2,2,0,0,4.3,47666,15.28,503,66,1986,0,0,0,0,195,743,417,698,421,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6949519165,1,2,2,1,0,0,0,0,2,2,0,0,4.3,47666,15.28,503,66,1986,0,0,0,0,195,743,417,698,421,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6949519165,0,2,1,2,0,50,1,0,2,2,0,0,4.3,47666,15.28,503,66,1986,0,0,0,0,195,743,417,698,421,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6949519165,1,2,2,2,0,0,0,0,2,2,0,0,4.3,47666,15.28,503,66,1986,0,0,0,0,195,743,417,698,421,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6949519165,0,2,1,3,1,650,0,0,2,2,0,0,4.3,47666,15.28,503,66,1986,0,0,0,0,195,743,417,698,421,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6949519165,1,2,2,3,0,0,0,0,2,2,0,0,4.3,47666,15.28,503,66,1986,0,0,0,0,195,743,417,698,421,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6949519165,0,2,1,4,0,25,0,1,2,2,0,0,4.3,47666,15.28,503,66,1986,0,0,0,0,195,743,417,698,421,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6949519165,1,2,2,4,0,0,0,0,2,2,0,0,4.3,47666,15.28,503,66,1986,0,0,0,0,195,743,417,698,421,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6949519165,0,2,1,5,1,500,1,1,2,2,0,0,4.3,47666,15.28,503,66,1986,0,0,0,0,195,743,417,698,421,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6949519165,1,2,2,5,0,0,0,0,2,2,0,0,4.3,47666,15.28,503,66,1986,0,0,0,0,195,743,417,698,421,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6949519165,0,2,1,6,0,450,0,1,2,2,0,0,4.3,47666,15.28,503,66,1986,0,0,0,0,195,743,417,698,421,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6949519165,1,2,2,6,0,0,0,0,2,2,0,0,4.3,47666,15.28,503,66,1986,0,0,0,0,195,743,417,698,421,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6949519165,0,2,1,7,0,150,1,0,2,2,0,0,4.3,47666,15.28,503,66,1986,0,0,0,0,195,743,417,698,421,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6949519165,1,2,2,7,0,0,0,0,2,2,0,0,4.3,47666,15.28,503,66,1986,0,0,0,0,195,743,417,698,421,0,0,0,0,1,0,0,0,0,1,0,0,0,0
