id,income,areaf,unemploy,costlive,hrwage,taxcost,cashrent,crp2018,landvalu,impstrea,implakes,impwetl,imptotal,childcar,foodcost,healthc,housecos,othercos,dfl08to18,dflmean
6954002510,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6954002510,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6954002510,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6954002510,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6954002510,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6954002510,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6954002510,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6954002510,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6954002510,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6954000142,6,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6954000142,6,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6954000142,6,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6954000142,6,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6954000142,6,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6954000142,6,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6954000142,6,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6954000142,6,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6954000142,6,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6954000142,6,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6954000142,6,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6954000142,6,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6954000142,6,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6954000142,6,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6954000142,6,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6954000142,6,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6952091365,4,2,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,0.548234289,0.523649458
6952091365,4,2,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,0.548234289,0.523649458
6952091365,4,2,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,0.548234289,0.523649458
6952091365,4,2,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,0.548234289,0.523649458
6952091365,4,2,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,0.548234289,0.523649458
6952091365,4,2,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,0.548234289,0.523649458
6952091365,4,2,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,0.548234289,0.523649458
6952091365,4,2,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,0.548234289,0.523649458
6952091365,4,2,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,0.548234289,0.523649458
6952091365,4,2,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,0.548234289,0.523649458
6952091365,4,2,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,0.548234289,0.523649458
6952091365,4,2,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,0.548234289,0.523649458
6952091365,4,2,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,0.548234289,0.523649458
6952091365,4,2,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,0.548234289,0.523649458
6952091365,4,2,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,0.548234289,0.523649458
6952091365,4,2,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,0.548234289,0.523649458
6950969532,3,2,3.8,43375,13.9,394,207,197,6875,229.6,2004,0,20,233,756,417,698,425,0.473061071,0.446461497
6950969532,3,2,3.8,43375,13.9,394,207,197,6875,229.6,2004,0,20,233,756,417,698,425,0.473061071,0.446461497
6950969532,3,2,3.8,43375,13.9,394,207,197,6875,229.6,2004,0,20,233,756,417,698,425,0.473061071,0.446461497
6950969532,3,2,3.8,43375,13.9,394,207,197,6875,229.6,2004,0,20,233,756,417,698,425,0.473061071,0.446461497
6950969532,3,2,3.8,43375,13.9,394,207,197,6875,229.6,2004,0,20,233,756,417,698,425,0.473061071,0.446461497
6950969532,3,2,3.8,43375,13.9,394,207,197,6875,229.6,2004,0,20,233,756,417,698,425,0.473061071,0.446461497
6950969532,3,2,3.8,43375,13.9,394,207,197,6875,229.6,2004,0,20,233,756,417,698,425,0.473061071,0.446461497
6950969532,3,2,3.8,43375,13.9,394,207,197,6875,229.6,2004,0,20,233,756,417,698,425,0.473061071,0.446461497
6950969532,3,2,3.8,43375,13.9,394,207,197,6875,229.6,2004,0,20,233,756,417,698,425,0.473061071,0.446461497
6950969532,3,2,3.8,43375,13.9,394,207,197,6875,229.6,2004,0,20,233,756,417,698,425,0.473061071,0.446461497
6950969532,3,2,3.8,43375,13.9,394,207,197,6875,229.6,2004,0,20,233,756,417,698,425,0.473061071,0.446461497
6950969532,3,2,3.8,43375,13.9,394,207,197,6875,229.6,2004,0,20,233,756,417,698,425,0.473061071,0.446461497
6950969532,3,2,3.8,43375,13.9,394,207,197,6875,229.6,2004,0,20,233,756,417,698,425,0.473061071,0.446461497
6950969532,3,2,3.8,43375,13.9,394,207,197,6875,229.6,2004,0,20,233,756,417,698,425,0.473061071,0.446461497
6950969532,3,2,3.8,43375,13.9,394,207,197,6875,229.6,2004,0,20,233,756,417,698,425,0.473061071,0.446461497
6950969532,3,2,3.8,43375,13.9,394,207,197,6875,229.6,2004,0,20,233,756,417,698,425,0.473061071,0.446461497
6950966877,4,2,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6950966877,4,2,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6950966877,4,2,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6950966877,4,2,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6950966877,4,2,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6950966877,4,2,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6950966877,4,2,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6950966877,4,2,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6950966877,4,2,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6950966877,4,2,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6950966877,4,2,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6950966877,4,2,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6950966877,4,2,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6950966877,4,2,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6950966877,4,2,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6950966877,4,2,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,0.547407449,0.516861187
6950963846,2,1,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6950963846,2,1,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6950963846,2,1,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6950963846,2,1,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6950963846,2,1,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6950963846,2,1,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6950963846,2,1,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6950963846,2,1,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6950963846,2,1,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6950963846,2,1,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6950963846,2,1,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6950963846,2,1,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6950963846,2,1,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6950963846,2,1,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6950963846,2,1,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6950963846,2,1,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6949522020,NA,4,6.1,44199,14.17,415,184,202,7059,165.2,1242,0,19,208,760,417,698,426,0.487624918,0.461972609
6949522020,NA,4,6.1,44199,14.17,415,184,202,7059,165.2,1242,0,19,208,760,417,698,426,0.487624918,0.461972609
6949522020,NA,4,6.1,44199,14.17,415,184,202,7059,165.2,1242,0,19,208,760,417,698,426,0.487624918,0.461972609
6949522020,NA,4,6.1,44199,14.17,415,184,202,7059,165.2,1242,0,19,208,760,417,698,426,0.487624918,0.461972609
6949522020,NA,4,6.1,44199,14.17,415,184,202,7059,165.2,1242,0,19,208,760,417,698,426,0.487624918,0.461972609
6949522020,NA,4,6.1,44199,14.17,415,184,202,7059,165.2,1242,0,19,208,760,417,698,426,0.487624918,0.461972609
6949522020,NA,4,6.1,44199,14.17,415,184,202,7059,165.2,1242,0,19,208,760,417,698,426,0.487624918,0.461972609
6949522020,NA,4,6.1,44199,14.17,415,184,202,7059,165.2,1242,0,19,208,760,417,698,426,0.487624918,0.461972609
6949522020,NA,4,6.1,44199,14.17,415,184,202,7059,165.2,1242,0,19,208,760,417,698,426,0.487624918,0.461972609
6949522020,NA,4,6.1,44199,14.17,415,184,202,7059,165.2,1242,0,19,208,760,417,698,426,0.487624918,0.461972609
6949522020,NA,4,6.1,44199,14.17,415,184,202,7059,165.2,1242,0,19,208,760,417,698,426,0.487624918,0.461972609
6949522020,NA,4,6.1,44199,14.17,415,184,202,7059,165.2,1242,0,19,208,760,417,698,426,0.487624918,0.461972609
6949522020,NA,4,6.1,44199,14.17,415,184,202,7059,165.2,1242,0,19,208,760,417,698,426,0.487624918,0.461972609
6949522020,NA,4,6.1,44199,14.17,415,184,202,7059,165.2,1242,0,19,208,760,417,698,426,0.487624918,0.461972609
6949522020,NA,4,6.1,44199,14.17,415,184,202,7059,165.2,1242,0,19,208,760,417,698,426,0.487624918,0.461972609
6949522020,NA,4,6.1,44199,14.17,415,184,202,7059,165.2,1242,0,19,208,760,417,698,426,0.487624918,0.461972609
6949520595,5,3,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6949520595,5,3,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6949520595,5,3,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6949520595,5,3,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6949520595,5,3,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6949520595,5,3,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6949520595,5,3,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6949520595,5,3,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6949520595,5,3,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6949520595,5,3,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6949520595,5,3,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6949520595,5,3,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6949520595,5,3,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6949520595,5,3,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6949520595,5,3,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6949520595,5,3,3,47201,15.13,478,215,232,7565,344.4,5253,0,42,237,746,417,874,474,0.597152583,0.573103888
6949519165,2,2,4.3,47666,15.28,503,66,63,1986,0,0,0,0,195,743,417,698,421,0.474587254,0.463180178
6949519165,2,2,4.3,47666,15.28,503,66,63,1986,0,0,0,0,195,743,417,698,421,0.474587254,0.463180178
6949519165,2,2,4.3,47666,15.28,503,66,63,1986,0,0,0,0,195,743,417,698,421,0.474587254,0.463180178
6949519165,2,2,4.3,47666,15.28,503,66,63,1986,0,0,0,0,195,743,417,698,421,0.474587254,0.463180178
6949519165,2,2,4.3,47666,15.28,503,66,63,1986,0,0,0,0,195,743,417,698,421,0.474587254,0.463180178
6949519165,2,2,4.3,47666,15.28,503,66,63,1986,0,0,0,0,195,743,417,698,421,0.474587254,0.463180178
6949519165,2,2,4.3,47666,15.28,503,66,63,1986,0,0,0,0,195,743,417,698,421,0.474587254,0.463180178
6949519165,2,2,4.3,47666,15.28,503,66,63,1986,0,0,0,0,195,743,417,698,421,0.474587254,0.463180178
6949519165,2,2,4.3,47666,15.28,503,66,63,1986,0,0,0,0,195,743,417,698,421,0.474587254,0.463180178
6949519165,2,2,4.3,47666,15.28,503,66,63,1986,0,0,0,0,195,743,417,698,421,0.474587254,0.463180178
6949519165,2,2,4.3,47666,15.28,503,66,63,1986,0,0,0,0,195,743,417,698,421,0.474587254,0.463180178
6949519165,2,2,4.3,47666,15.28,503,66,63,1986,0,0,0,0,195,743,417,698,421,0.474587254,0.463180178
6949519165,2,2,4.3,47666,15.28,503,66,63,1986,0,0,0,0,195,743,417,698,421,0.474587254,0.463180178
6949519165,2,2,4.3,47666,15.28,503,66,63,1986,0,0,0,0,195,743,417,698,421,0.474587254,0.463180178
6949519165,2,2,4.3,47666,15.28,503,66,63,1986,0,0,0,0,195,743,417,698,421,0.474587254,0.463180178
6949519165,2,2,4.3,47666,15.28,503,66,63,1986,0,0,0,0,195,743,417,698,421,0.474587254,0.463180178
6949517026,NA,NA,4.8,50857,16.3,579,228,222,6745,95.5,5867,0,23,256,743,417,764,440,0.504071303,0.456636592
6949517026,NA,NA,4.8,50857,16.3,579,228,222,6745,95.5,5867,0,23,256,743,417,764,440,0.504071303,0.456636592
6949517026,NA,NA,4.8,50857,16.3,579,228,222,6745,95.5,5867,0,23,256,743,417,764,440,0.504071303,0.456636592
6949517026,NA,NA,4.8,50857,16.3,579,228,222,6745,95.5,5867,0,23,256,743,417,764,440,0.504071303,0.456636592
6949517026,NA,NA,4.8,50857,16.3,579,228,222,6745,95.5,5867,0,23,256,743,417,764,440,0.504071303,0.456636592
6949517026,NA,NA,4.8,50857,16.3,579,228,222,6745,95.5,5867,0,23,256,743,417,764,440,0.504071303,0.456636592
6949517026,NA,NA,4.8,50857,16.3,579,228,222,6745,95.5,5867,0,23,256,743,417,764,440,0.504071303,0.456636592
6949517026,NA,NA,4.8,50857,16.3,579,228,222,6745,95.5,5867,0,23,256,743,417,764,440,0.504071303,0.456636592
6949517026,NA,NA,4.8,50857,16.3,579,228,222,6745,95.5,5867,0,23,256,743,417,764,440,0.504071303,0.456636592
6949517026,NA,NA,4.8,50857,16.3,579,228,222,6745,95.5,5867,0,23,256,743,417,764,440,0.504071303,0.456636592
6949517026,NA,NA,4.8,50857,16.3,579,228,222,6745,95.5,5867,0,23,256,743,417,764,440,0.504071303,0.456636592
6949517026,NA,NA,4.8,50857,16.3,579,228,222,6745,95.5,5867,0,23,256,743,417,764,440,0.504071303,0.456636592
6949517026,NA,NA,4.8,50857,16.3,579,228,222,6745,95.5,5867,0,23,256,743,417,764,440,0.504071303,0.456636592
6949517026,NA,NA,4.8,50857,16.3,579,228,222,6745,95.5,5867,0,23,256,743,417,764,440,0.504071303,0.456636592
6949517026,NA,NA,4.8,50857,16.3,579,228,222,6745,95.5,5867,0,23,256,743,417,764,440,0.504071303,0.456636592
6949517026,NA,NA,4.8,50857,16.3,579,228,222,6745,95.5,5867,0,23,256,743,417,764,440,0.504071303,0.456636592
6949515466,2,2,3.3,46153,14.79,459,119,129,3410,4.4,10017,11.03,16,220,748,417,764,442,0.477512787,0.458586311
6949515466,2,2,3.3,46153,14.79,459,119,129,3410,4.4,10017,11.03,16,220,748,417,764,442,0.477512787,0.458586311
6949515466,2,2,3.3,46153,14.79,459,119,129,3410,4.4,10017,11.03,16,220,748,417,764,442,0.477512787,0.458586311
6949515466,2,2,3.3,46153,14.79,459,119,129,3410,4.4,10017,11.03,16,220,748,417,764,442,0.477512787,0.458586311
6949515466,2,2,3.3,46153,14.79,459,119,129,3410,4.4,10017,11.03,16,220,748,417,764,442,0.477512787,0.458586311
6949515466,2,2,3.3,46153,14.79,459,119,129,3410,4.4,10017,11.03,16,220,748,417,764,442,0.477512787,0.458586311
6949515466,2,2,3.3,46153,14.79,459,119,129,3410,4.4,10017,11.03,16,220,748,417,764,442,0.477512787,0.458586311
6949515466,2,2,3.3,46153,14.79,459,119,129,3410,4.4,10017,11.03,16,220,748,417,764,442,0.477512787,0.458586311
6949515466,2,2,3.3,46153,14.79,459,119,129,3410,4.4,10017,11.03,16,220,748,417,764,442,0.477512787,0.458586311
6949515466,2,2,3.3,46153,14.79,459,119,129,3410,4.4,10017,11.03,16,220,748,417,764,442,0.477512787,0.458586311
6949515466,2,2,3.3,46153,14.79,459,119,129,3410,4.4,10017,11.03,16,220,748,417,764,442,0.477512787,0.458586311
6949515466,2,2,3.3,46153,14.79,459,119,129,3410,4.4,10017,11.03,16,220,748,417,764,442,0.477512787,0.458586311
6949515466,2,2,3.3,46153,14.79,459,119,129,3410,4.4,10017,11.03,16,220,748,417,764,442,0.477512787,0.458586311
6949515466,2,2,3.3,46153,14.79,459,119,129,3410,4.4,10017,11.03,16,220,748,417,764,442,0.477512787,0.458586311
6949515466,2,2,3.3,46153,14.79,459,119,129,3410,4.4,10017,11.03,16,220,748,417,764,442,0.477512787,0.458586311
6949515466,2,2,3.3,46153,14.79,459,119,129,3410,4.4,10017,11.03,16,220,748,417,764,442,0.477512787,0.458586311
6949513982,1,1,3.1,64137,20.56,860,97,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6949513982,1,1,3.1,64137,20.56,860,97,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6949513982,1,1,3.1,64137,20.56,860,97,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6949513982,1,1,3.1,64137,20.56,860,97,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6949513982,1,1,3.1,64137,20.56,860,97,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6949513982,1,1,3.1,64137,20.56,860,97,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6949513982,1,1,3.1,64137,20.56,860,97,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6949513982,1,1,3.1,64137,20.56,860,97,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6949513982,1,1,3.1,64137,20.56,860,97,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6949513982,1,1,3.1,64137,20.56,860,97,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6949513982,1,1,3.1,64137,20.56,860,97,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6949513982,1,1,3.1,64137,20.56,860,97,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6949513982,1,1,3.1,64137,20.56,860,97,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6949513982,1,1,3.1,64137,20.56,860,97,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
6949513982,1,1,3.1,64137,20.56,860,97,131,18090,31.3,1071,0,22,707,784,486,1113,555,0.666003954,0.627656542
